Fecha,Duración media de la sesión,Búsquedas orgánicas,Rebotes,Salidas,Usuarios nuevos,Sesiones,Valor medio de pedido,Tasa de conversión de comercio electrónico,Número de unidades agregadas al carrito,Valor por sesión,Número de veces que el producto que ha retirado del carrito,Transacciones,Porcentaje compra/detalle,Porcentaje carrito/detalle,Ingresos,CTR de la lista de productos,Clics de la lista de productos,Sesiones con búsquedas,Sesiones con evento,Número de pagos de productos,Páginas/sesión,Cantidad,Compras Redsys,Compras Paypal
20170223,0:02:17,174,80,551,265,556,"40,22 ","1,08 ",64,"0,43 ",21,6,"2,04 ","10,05 ","241,29 ","3,13 ",418,2,464,67,"3,52",13,"100,00 ","200,00 "
20170818,0:02:04,174,105,525,301,530,"29,12 ","1,89 ",48,"0,55 ",13,10,"2,89 ","8,09 ","291,17 ","2,42 ",302,2,417,47,"3,08",18,"100,00 ","100,00 "
20160331,0:02:44,173,88,749,487,756,"50,67 ","2,25 ",54,"1,14 ",26,17,"4,39 ","7,05 ","861,47 ","3,02 ",631,1,654,82,"4,06",33,"600,00 ","200,00 "
20170623,0:02:50,173,91,493,235,502,"32,22 ","3,78 ",79,"1,22 ",26,19,"8,01 ","18,08 ","612,25 ","3,94 ",485,6,391,82,"3,31",35,"0,00 ","0,00 "
20160329,0:02:01,172,87,728,468,729,"48,76 ","0,55 ",46,"0,27 ",7,4,"1,33 ","6,78 ","195,05 ","2,86 ",487,2,622,40,"3,56",9,"100,00 ","50,00 "
20160603,0:02:39,172,140,1057,625,1069,"27,03 ","1,87 ",106,"0,51 ",29,20,"2,50 ","9,04 ","540,67 ","3,59 ",937,7,909,78,"3,99",29,"125,00 ","50,00 "
20170130,0:01:59,172,139,824,474,833,"23,11 ","0,72 ",43,"0,17 ",24,6,"1,04 ","6,41 ","138,68 ","2,59 ",360,6,665,33,"2,83",7,"25,00 ","12,50 "
20160316,0:02:23,171,99,810,526,814,"28,56 ","1,47 ",46,"0,42 ",18,12,"2,00 ","5,49 ","342,71 ","2,87 ",559,3,701,35,"3,71",16,"200,00 ","100,00 "
20160506,0:02:25,171,145,1160,846,1166,"35,56 ","2,66 ",84,"0,95 ",34,31,"4,27 ","7,01 ","1.102,32 ","3,98 ",1111,5,990,58,"3,83",51,"87,50 ","25,00 "
20170115,0:02:31,171,104,899,455,901,"26,80 ","1,33 ",115,"0,36 ",46,12,"1,89 ","11,89 ","321,57 ","3,50 ",681,2,785,112,"3,43",18,"300,00 ","200,00 "
20160417,0:02:31,170,72,645,407,646,"28,27 ","0,93 ",48,"0,26 ",5,6,"1,14 ","6,55 ","169,60 ","3,07 ",555,3,566,40,"3,94",8,"125,00 ","50,00 "
20160520,0:02:16,170,115,860,570,871,"37,06 ","1,38 ",91,"0,51 ",34,12,"2,63 ","9,64 ","444,75 ","3,78 ",660,3,740,116,"3,59",25,"233,33 ","133,33 "
20160602,0:02:43,170,136,1215,721,1225,"26,83 ","0,82 ",112,"0,22 ",43,10,"1,10 ","8,54 ","268,30 ","3,45 ",982,2,1062,84,"3,79",14,"350,00 ","150,00 "
20161209,0:01:44,170,58,479,293,484,"30,55 ","2,07 ",35,"0,63 ",10,10,"3,31 ","6,82 ","305,48 ","2,81 ",242,1,407,41,"3,12",18,"200,00 ","200,00 "
20161215,0:02:22,170,99,911,493,918,"34,58 ","1,96 ",110,"0,68 ",21,18,"2,67 ","9,53 ","622,39 ","3,54 ",706,2,802,101,"3,47",29,"550,00 ","350,00 "
20180101,0:01:43,170,136,660,318,668,"29,34 ","1,05 ",102,"0,31 ",39,7,"1,60 ","15,71 ","205,39 ","2,27 ",380,1,511,60,"2,72",11,"150,00 ","200,00 "
20180106,0:01:53,169,109,469,214,472,"42,92 ","0,42 ",52,"0,18 ",25,2,"0,71 ","11,29 ","85,85 ","2,31 ",242,2,348,23,"2,58",3,"100,00 ","0,00 "
20160614,0:02:26,168,187,1711,1103,1724,"38,60 ","1,22 ",185,"0,47 ",50,21,"2,28 ","10,21 ","810,50 ","3,07 ",1238,8,1490,162,"3,88",40,"120,00 ","40,00 "
20160903,0:01:39,168,73,524,335,524,"23,95 ","0,38 ",23,"0,09 ",4,2,"0,40 ","4,58 ","47,90 ","2,22 ",221,6,441,14,"3,02",2,"14,29 ","14,29 "
20160609,0:02:15,167,124,984,569,991,"36,55 ","0,91 ",108,"0,33 ",33,9,"2,06 ","10,22 ","328,95 ","2,81 ",624,5,845,63,"3,32",21,"85,71 ","57,14 "
20161228,0:02:31,167,80,662,414,672,"32,59 ","3,57 ",101,"1,16 ",35,24,"4,16 ","12,36 ","782,18 ","3,40 ",515,1,574,77,"3,75",33,"320,00 ","140,00 "
20170125,0:02:16,167,185,1759,1154,1776,"33,34 ","0,79 ",227,"0,26 ",73,14,"1,69 ","15,34 ","466,72 ","3,31 ",1388,9,1557,227,"3,49",25,"111,11 ","44,44 "
20170218,0:01:39,167,51,451,285,453,"32,56 ","1,10 ",36,"0,36 ",12,5,"2,07 ","9,30 ","162,81 ","2,59 ",216,0,397,20,"2,77",8,"0,00 ","0,00 "
20170304,0:02:06,167,43,471,299,471,"57,53 ","1,06 ",45,"0,61 ",26,5,"3,14 ","9,43 ","287,67 ","2,81 ",333,2,425,39,"3,43",15,"150,00 ","100,00 "
20170723,0:02:28,167,46,426,251,428,"27,02 ","1,87 ",64,"0,51 ",32,8,"4,71 ","15,38 ","216,18 ","3,88 ",501,6,377,86,"3,59",19,"37,50 ","62,50 "
20170728,0:02:36,167,108,533,254,541,"29,17 ","2,77 ",84,"0,81 ",32,15,"5,90 ","20,00 ","437,62 ","2,42 ",312,3,420,67,3,23,"166,67 ","133,33 "
20160313,0:02:21,166,74,696,402,699,"50,07 ","0,43 ",58,"0,21 ",8,3,"0,98 ","7,08 ","150,20 ","3,26 ",521,1,616,45,"3,4",8,"0,00 ","300,00 "
20160910,0:01:54,166,52,482,306,483,"25,65 ","0,83 ",41,"0,21 ",9,4,"1,18 ","7,65 ","102,60 ","2,29 ",279,5,425,18,"3,37",8,"60,00 ","20,00 "
20170211,0:01:56,166,39,412,270,415,"40,13 ","1,20 ",40,"0,48 ",17,5,"1,58 ","8,80 ","200,65 ","2,67 ",240,0,368,23,"3,41",7,"0,00 ","0,00 "
20160406,0:02:25,165,78,653,447,655,"33,88 ","0,61 ",41,"0,21 ",7,4,"1,00 ","6,84 ","135,51 ","3,37 ",493,1,567,35,"3,61",6,"66,67 ","66,67 "
20170819,0:02:04,165,103,430,262,433,"38,56 ","1,85 ",47,"0,71 ",16,8,"2,40 ","10,82 ","308,45 ","2,38 ",249,2,328,46,"2,99",11,"133,33 ","166,67 "
20160522,0:02:37,164,109,982,529,985,"34,61 ","1,32 ",110,"0,46 ",34,13,"1,88 ","7,97 ","449,93 ","3,34 ",902,10,862,97,"4,1",26,"41,18 ","41,18 "
20160828,0:02:21,164,103,759,419,764,"49,01 ","1,31 ",100,"0,64 ",25,10,"1,86 ","9,71 ","490,10 ","2,70 ",471,4,641,73,"3,51",18,"100,00 ","140,00 "
20170129,0:02:34,164,141,908,493,914,"43,94 ","1,86 ",139,"0,82 ",51,17,"4,18 ","15,21 ","747,02 ","3,36 ",671,11,748,179,"3,5",40,"69,23 ","69,23 "
20160330,0:02:26,163,75,827,537,829,"48,84 ","0,48 ",75,"0,24 ",39,4,"1,62 ","8,86 ","195,35 ","3,20 ",668,3,740,72,"3,72",13,"100,00 ","33,33 "
20160416,0:02:29,163,57,524,357,524,"55,25 ","0,57 ",36,"0,32 ",20,3,"0,80 ","5,78 ","165,75 ","2,89 ",396,0,457,29,"3,74",5,"0,00 ","0,00 "
20160428,0:02:25,163,116,1049,722,1060,"29,42 ","0,75 ",91,"0,22 ",36,8,"0,92 ","6,81 ","235,40 ","3,12 ",831,3,917,46,"3,74",12,"200,00 ","100,00 "
20161029,0:02:11,163,105,717,386,721,"37,27 ","0,83 ",109,"0,31 ",40,6,"1,49 ","11,45 ","223,60 ","2,95 ",450,3,606,84,"3,35",13,"20,00 ","120,00 "
20170813,0:01:53,163,76,420,238,422,"15,83 ","0,47 ",39,"0,08 ",18,2,"0,48 ","9,26 ","31,66 ","2,28 ",252,2,344,19,"2,84",2,"50,00 ","50,00 "
20160415,0:02:17,162,58,727,528,732,"33,25 ","2,19 ",46,"0,73 ",10,16,"3,92 ","6,68 ","531,93 ","2,65 ",559,3,664,35,"3,64",27,"150,00 ","150,00 "
20160424,0:02:33,162,93,754,492,756,"30,83 ","1,32 ",67,"0,41 ",24,10,"1,52 ","7,26 ","308,30 ","3,06 ",595,3,643,38,"3,82",14,"200,00 ","133,33 "
20161119,0:02:03,162,82,528,277,533,"21,81 ","1,50 ",54,"0,33 ",14,8,"1,64 ","8,22 ","174,50 ","3,34 ",300,6,436,58,"3,12",10,"100,00 ","50,00 "
20161220,0:01:54,162,90,643,367,646,"57,20 ","1,08 ",63,"0,62 ",19,7,"2,05 ","7,92 ","400,43 ","3,18 ",347,4,537,58,"3,2",16,"71,43 ","14,29 "
20170721,0:03:02,162,57,373,202,379,"48,12 ","1,85 ",64,"0,89 ",25,7,"3,96 ","15,84 ","336,81 ","3,07 ",378,3,312,86,"3,82",16,"100,00 ","166,67 "
20160405,0:02:37,161,63,645,408,651,"33,34 ","1,54 ",64,"0,51 ",17,10,"1,78 ","6,83 ","333,35 ","3,23 ",519,2,578,37,"3,89",13,"250,00 ","250,00 "
20160422,0:02:51,161,58,645,432,646,"53,24 ","0,62 ",47,"0,33 ",9,4,"1,62 ","6,91 ","212,95 ","3,03 ",605,6,578,63,"4,16",11,"33,33 ","33,33 "
20161206,0:01:49,161,53,540,317,543,"30,70 ","0,74 ",42,"0,23 ",16,4,"1,88 ","7,72 ","122,80 ","2,62 ",268,1,481,58,"2,85",10,"100,00 ","300,00 "
20171225,0:01:51,160,100,513,254,515,"45,90 ","0,58 ",58,"0,27 ",27,3,"1,16 ","11,05 ","137,71 ","2,22 ",283,3,406,33,"2,88",6,"100,00 ","0,00 "
20160605,0:02:40,159,71,776,443,779,"29,75 ","1,54 ",111,"0,46 ",45,12,"2,24 ","11,83 ","356,95 ","3,12 ",620,3,694,77,"3,86",21,"300,00 ","133,33 "
20160822,0:02:47,159,73,641,390,643,"36,91 ","2,33 ",98,"0,86 ",20,15,"2,62 ","10,74 ","553,67 ","3,14 ",510,4,554,85,"3,81",23,"225,00 ","150,00 "
20160824,0:02:21,158,85,928,665,933,"44,51 ","1,61 ",69,"0,72 ",15,15,"3,29 ","8,05 ","667,67 ","3,03 ",654,2,836,57,"3,5",27,"400,00 ","150,00 "
20161214,0:02:35,158,122,985,563,993,"34,47 ","1,61 ",94,"0,56 ",40,16,"2,33 ","8,03 ","551,46 ","3,24 ",696,3,843,77,"3,32",27,"200,00 ","125,00 "
20160321,0:02:26,157,88,726,458,733,"45,86 ","0,82 ",47,"0,38 ",8,6,"1,83 ","6,35 ","275,16 ","2,78 ",528,5,620,37,"3,61",13,"80,00 ","40,00 "
20170122,0:02:22,157,143,1085,538,1093,"25,42 ","1,19 ",160,"0,30 ",33,13,"1,40 ","12,97 ","330,42 ","3,13 ",661,2,933,97,"3,08",17,"250,00 ","450,00 "
20170123,0:02:24,157,135,920,541,925,"32,53 ","1,62 ",104,"0,53 ",49,15,"2,71 ","10,94 ","487,97 ","3,20 ",541,5,768,87,"3,03",26,"180,00 ","140,00 "
20170205,0:02:02,157,57,464,253,466,"31,58 ","0,64 ",41,"0,20 ",8,3,"0,61 ","7,10 ","94,75 ","2,67 ",253,2,402,24,"3,19",5,"150,00 ","50,00 "
20160615,0:02:28,155,142,1025,645,1038,"23,72 ","1,83 ",80,"0,43 ",27,19,"2,83 ","7,32 ","450,65 ","3,16 ",720,7,863,79,"3,76",30,"87,50 ","62,50 "
20160826,0:02:05,155,94,701,443,712,"42,12 ","1,12 ",58,"0,47 ",13,8,"1,89 ","8,14 ","336,98 ","2,78 ",436,1,610,55,"3,26",15,"500,00 ","300,00 "
20160317,0:02:27,154,76,609,398,617,"30,45 ","0,32 ",60,"0,10 ",8,2,"0,29 ","6,04 ","60,90 ","2,75 ",495,2,529,14,"4,11",2,"100,00 ","0,00 "
20170127,0:01:55,154,130,692,463,695,"36,54 ","0,58 ",63,"0,21 ",22,4,"1,63 ","11,41 ","146,17 ","3,17 ",378,3,543,55,"3,11",9,"40,00 ","40,00 "
20171223,0:01:35,154,109,438,192,442,"39,68 ","0,90 ",38,"0,36 ",15,4,"1,80 ","11,38 ","158,70 ","1,80 ",151,2,319,40,"2,43",6,"200,00 ","100,00 "
20160704,0:02:35,153,110,885,476,892,"25,53 ","1,35 ",118,"0,34 ",35,12,"2,33 ","13,59 ","306,33 ","3,12 ",654,7,767,105,"3,62",22,"122,22 ","33,33 "
20161202,0:02:10,152,72,469,270,473,"45,28 ","1,69 ",68,"0,77 ",15,8,"2,82 ","12,59 ","362,25 ","3,84 ",308,5,385,207,"3,21",15,"140,00 ","20,00 "
20161210,0:02:03,152,62,464,268,468,"32,09 ","1,28 ",48,"0,41 ",12,6,"1,67 ","8,74 ","192,55 ","3,47 ",283,3,391,40,"3,05",9,"100,00 ","100,00 "
20171230,0:01:53,152,116,480,222,482,"33,11 ","1,24 ",38,"0,41 ",11,6,"1,83 ","9,95 ","198,65 ","2,88 ",296,4,356,32,"2,53",7,"60,00 ","60,00 "
20160328,0:02:35,151,62,620,397,624,"23,45 ","0,32 ",32,"0,08 ",4,2,"0,30 ","4,02 ","46,90 ","2,98 ",531,4,555,25,"3,92",2,"16,67 ","16,67 "
20161227,0:01:55,150,67,526,324,529,"37,04 ","1,32 ",53,"0,49 ",20,7,"2,04 ","9,00 ","259,31 ","3,32 ",321,1,446,53,"3,24",12,"200,00 ","100,00 "
20170126,0:01:53,150,180,1257,837,1266,"30,22 ","1,34 ",114,"0,41 ",18,17,"3,21 ","10,97 ","513,68 ","3,05 ",752,6,1064,95,"3,12",32,"62,50 ","37,50 "
20170224,0:03:20,150,54,477,251,480,"30,07 ","1,25 ",77,"0,38 ",22,6,"1,38 ","13,25 ","180,44 ","2,99 ",405,2,417,91,"4,19",8,"250,00 ","0,00 "
20160502,0:02:18,149,103,920,559,930,"27,59 ","1,29 ",128,"0,36 ",31,12,"1,80 ","10,52 ","331,06 ","3,87 ",953,4,814,136,"4,12",19,"150,00 ","50,00 "
20170114,0:01:39,149,71,492,317,495,"34,51 ","0,61 ",35,"0,21 ",12,3,"0,76 ","6,69 ","103,54 ","3,33 ",269,3,415,27,"3,12",4,"25,00 ","50,00 "
20170120,0:02:04,148,97,985,675,989,"31,02 ","0,81 ",85,"0,25 ",26,8,"1,41 ","7,68 ","248,16 ","3,47 ",660,4,878,45,"3,17",16,"100,00 ","60,00 "
20160627,0:02:06,147,112,1081,640,1094,"37,03 ","1,01 ",112,"0,37 ",38,11,"1,86 ","9,65 ","407,32 ","4,20 ",899,1,954,63,"3,82",23,"600,00 ","300,00 "
20170803,0:02:09,147,76,462,216,469,"35,89 ","1,07 ",31,"0,38 ",17,5,"2,07 ","9,17 ","179,47 ","5,08 ",537,3,377,31,"2,94",7,"66,67 ","66,67 "
20170102,0:02:05,146,54,386,237,387,"60,17 ","1,81 ",38,"1,09 ",11,7,"3,70 ","8,80 ","421,20 ","2,79 ",193,1,321,53,"3,12",16,"250,00 ","150,00 "
20170103,0:01:27,146,51,386,221,388,"25,12 ","1,55 ",31,"0,39 ",15,6,"1,46 ","7,56 ","150,70 ","2,74 ",162,2,328,21,"2,72",6,"150,00 ","50,00 "
20170203,0:02:21,145,54,394,220,397,"30,83 ","1,76 ",20,"0,54 ",14,7,"2,61 ","5,22 ","215,82 ","2,59 ",170,0,331,11,"2,84",10,"0,00 ","0,00 "
20160527,0:02:18,144,105,1207,862,1220,"44,19 ","1,31 ",115,"0,58 ",32,16,"3,45 ","9,45 ","707,00 ","3,43 ",997,9,1087,96,"3,53",40,"100,00 ","30,00 "
20161208,0:01:50,144,100,496,289,498,"26,64 ","1,00 ",28,"0,27 ",5,5,"1,46 ","5,82 ","133,20 ","2,72 ",208,5,390,23,"2,88",7,"40,00 ","100,00 "
20170104,0:01:53,143,52,505,303,506,"33,45 ","0,40 ",32,"0,13 ",11,2,"0,39 ","6,05 ","66,90 ","3,40 ",316,4,438,16,"3,42",2,"16,67 ","16,67 "
20170204,0:01:48,143,42,337,198,337,"21,12 ","1,19 ",39,"0,25 ",4,4,"3,25 ","9,42 ","84,50 ","2,91 ",158,2,285,28,"2,76",10,"150,00 ","50,00 "
20170804,0:02:01,143,102,434,214,444,"39,41 ","0,90 ",28,"0,36 ",12,4,"1,67 ","6,22 ","157,65 ","4,98 ",516,4,335,17,"2,67",7,"40,00 ","60,00 "
20170806,0:02:06,143,86,468,211,474,"35,42 ","0,84 ",29,"0,30 ",11,4,"1,29 ","6,25 ","141,70 ","3,75 ",445,1,382,25,"2,91",6,"300,00 ","200,00 "
20170716,0:02:21,142,142,770,350,772,"28,44 ","1,30 ",96,"0,37 ",50,10,"2,19 ","12,13 ","284,37 ","3,24 ",690,1,615,78,"3,27",17,"0,00 ","0,00 "
20161221,0:02:07,141,73,536,310,540,"37,47 ","1,85 ",54,"0,69 ",4,10,"2,20 ","8,50 ","374,71 ","3,40 ",330,4,449,54,"3,34",14,"150,00 ","75,00 "
20160403,0:02:37,140,65,434,253,441,"55,09 ","1,13 ",22,"0,62 ",10,5,"1,93 ","4,26 ","275,45 ","2,89 ",350,4,363,34,"3,96",10,"60,00 ","20,00 "
20160408,0:02:35,139,47,470,301,473,"33,28 ","2,96 ",56,"0,99 ",18,14,"5,52 ","11,92 ","465,96 ","2,49 ",327,1,414,40,"3,69",27,"300,00 ","200,00 "
20160423,0:02:37,139,30,417,288,421,"34,93 ","0,71 ",29,"0,25 ",12,3,"0,67 ","6,26 ","104,80 ","2,61 ",330,4,386,18,"3,72",4,"50,00 ","25,00 "
20180105,0:01:40,138,115,431,216,436,"19,64 ","0,92 ",45,"0,18 ",10,4,"1,61 ","10,11 ","78,56 ","2,50 ",233,1,310,34,"2,55",8,"300,00 ","100,00 "
20161203,0:02:05,137,59,455,275,455,"38,42 ","1,32 ",57,"0,51 ",22,6,"1,66 ","9,11 ","230,55 ","3,28 ",265,4,384,66,"3,22",9,"75,00 ","150,00 "
20161229,0:02:46,137,72,496,299,500,"38,42 ","1,20 ",73,"0,46 ",20,6,"1,72 ","12,54 ","230,50 ","3,06 ",346,0,418,90,"3,64",10,"0,00 ","0,00 "
20161230,0:02:09,135,56,393,225,396,"42,95 ","2,53 ",50,"1,08 ",9,10,"5,08 ","11,55 ","429,47 ","2,83 ",229,3,324,58,"3,29",22,"75,00 ","175,00 "
20170714,0:02:52,135,100,482,279,491,"27,29 ","3,87 ",39,"1,06 ",15,19,"7,66 ","9,09 ","518,56 ","3,34 ",365,7,370,56,"3,17",34,"0,00 ","0,00 "
20170722,0:02:45,134,34,315,199,316,"23,82 ","1,27 ",84,"0,30 ",40,4,"1,45 ","23,70 ","95,26 ","3,20 ",329,3,279,99,"3,88",6,"50,00 ","50,00 "
20160401,0:01:59,133,66,559,374,562,"36,92 ","1,07 ",45,"0,39 ",13,6,"1,47 ","7,72 ","221,55 ","2,73 ",387,2,489,33,"3,66",9,"80,00 ","40,00 "
20160429,0:02:43,133,71,596,394,599,"36,21 ","1,17 ",67,"0,42 ",15,7,"1,31 ","7,98 ","253,45 ","3,21 ",485,0,517,55,"3,79",11,"0,00 ","0,00 "
20160409,0:02:02,132,40,400,274,402,"32,95 ","0,25 ",41,"0,08 ",22,1,"0,23 ","8,01 ","32,95 ","2,69 ",280,2,356,9,"3,67",1,"25,00 ","0,00 "
20160628,0:02:11,132,82,804,488,809,"35,97 ","1,73 ",79,"0,62 ",16,14,"3,18 ","9,08 ","503,55 ","3,78 ",637,10,706,75,"3,85",29,"80,00 ","40,00 "
20160507,0:02:32,131,92,570,371,574,"31,36 ","1,22 ",45,"0,38 ",9,7,"1,54 ","6,92 ","219,50 ","3,06 ",436,0,471,36,"3,56",10,"0,00 ","0,00 "
20160701,0:02:11,131,89,665,430,674,"21,31 ","1,78 ",76,"0,38 ",25,12,"2,35 ","10,80 ","255,71 ","3,66 ",472,3,565,54,"3,67",15,"133,33 ","200,00 "
20170121,0:01:38,131,74,591,381,592,"49,29 ","0,84 ",52,"0,42 ",14,5,"1,38 ","8,45 ","246,44 ","2,94 ",303,7,512,28,"2,9",9,"62,50 ","25,00 "
20170812,0:01:35,131,64,375,181,382,"48,44 ","1,31 ",29,"0,63 ",13,5,"2,06 ","7,96 ","242,18 ","2,05 ",196,1,314,19,"2,85",9,"200,00 ","100,00 "
20160320,0:02:26,130,73,582,359,582,"20,93 ","0,52 ",37,"0,11 ",13,3,"0,61 ","5,63 ","62,80 ","3,14 ",442,1,502,16,"3,55",4,"100,00 ","200,00 "
20160515,0:02:49,130,55,567,324,569,"38,14 ","1,23 ",106,"0,47 ",41,7,"2,03 ","12,67 ","266,98 ","3,48 ",532,0,505,79,"3,96",16,"0,00 ","0,00 "
20160621,0:02:21,130,98,582,349,588,"32,97 ","1,53 ",94,"0,50 ",20,9,"2,91 ","12,07 ","296,71 ","3,30 ",425,5,466,64,"3,54",21,"87,50 ","25,00 "
20161216,0:02:11,130,89,610,334,617,"33,69 ","1,30 ",44,"0,44 ",9,8,"1,42 ","6,92 ","269,55 ","3,31 ",397,1,518,33,"3,26",9,"500,00 ","200,00 "
20170624,0:02:13,130,80,409,200,414,"29,69 ","0,97 ",37,"0,29 ",17,4,"1,54 ","11,42 ","118,75 ","3,10 ",305,3,325,29,"2,85",5,"0,00 ","0,00 "
20170805,0:02:06,130,67,389,190,394,"25,23 ","0,76 ",26,"0,19 ",7,3,"0,92 ","7,67 ","75,70 ","4,28 ",404,4,320,16,"2,78",4,"50,00 ","25,00 "
20160816,0:02:25,129,95,499,306,501,"42,96 ","1,20 ",39,"0,51 ",7,6,"3,02 ","8,35 ","257,79 ","3,12 ",337,0,363,54,"3,5",15,"0,00 ","0,00 "
20161226,0:02:03,129,61,454,256,460,"30,35 ","2,17 ",54,"0,66 ",28,10,"4,10 ","9,89 ","303,46 ","3,66 ",280,0,387,31,"3,07",23,"0,00 ","0,00 "
20160705,0:02:30,128,90,707,419,715,"25,27 ","1,82 ",83,"0,46 ",20,13,"2,74 ","12,48 ","328,49 ","3,01 ",505,4,606,75,"3,63",18,"180,00 ","100,00 "
20160827,0:02:04,127,50,541,350,543,"34,74 ","0,92 ",53,"0,32 ",21,5,"1,09 ","9,24 ","173,70 ","2,37 ",317,1,488,25,"3,39",6,"400,00 ","100,00 "
20160322,0:03:00,126,75,732,486,738,"41,63 ","0,27 ",40,"0,11 ",12,2,"0,27 ","5,23 ","83,26 ","3,01 ",616,2,648,25,"3,91",3,"100,00 ","0,00 "
20160430,0:02:17,126,54,417,266,420,"30,60 ","1,19 ",59,"0,36 ",11,5,"1,13 ","7,94 ","153,00 ","3,16 ",338,3,358,30,"3,72",8,"125,00 ","0,00 "
20160529,0:02:37,126,116,756,417,764,"32,11 ","1,96 ",109,"0,63 ",27,15,"2,91 ","12,22 ","481,65 ","3,17 ",594,7,629,120,"3,87",27,"175,00 ","25,00 "
20160706,0:01:47,126,97,987,646,991,"24,34 ","0,40 ",79,"0,10 ",25,4,"0,86 ","11,14 ","97,36 ","3,73 ",627,3,879,39,"3,09",7,"100,00 ","66,67 "
20160714,0:02:54,126,50,505,311,509,"38,39 ","1,77 ",92,"0,68 ",24,9,"4,38 ","17,53 ","345,53 ","3,12 ",442,3,452,95,"4,03",24,"133,33 ","166,67 "
20160513,0:03:06,125,93,720,444,729,"39,32 ","1,65 ",101,"0,65 ",33,12,"2,43 ","10,84 ","471,85 ","2,98 ",552,2,617,160,"3,94",23,"500,00 ","150,00 "
20160819,0:02:42,125,48,310,195,312,"32,54 ","1,28 ",32,"0,42 ",3,4,"1,61 ","8,39 ","130,16 ","2,62 ",206,3,258,15,"3,49",5,"50,00 ","50,00 "
20170128,0:02:09,125,105,534,357,535,"23,01 ","0,93 ",47,"0,22 ",17,5,"1,43 ","10,45 ","115,03 ","3,05 ",262,4,416,120,"2,84",6,"125,00 ","0,00 "
20160718,0:02:17,124,69,629,394,635,"26,89 ","2,52 ",85,"0,68 ",20,16,"4,44 ","13,68 ","430,24 ","2,54 ",391,3,557,90,"3,61",29,"233,33 ","133,33 "
20160727,0:03:40,124,79,676,349,683,"30,73 ","3,07 ",138,"0,94 ",46,21,"5,51 ","19,37 ","645,38 ","2,45 ",601,7,589,206,"4,82",40,"25,00 ","12,50 "
20160810,0:02:41,124,35,343,221,345,"22,69 ","1,16 ",41,"0,26 ",9,4,"1,34 ","10,03 ","90,75 ","2,75 ",208,1,304,53,"3,53",5,"400,00 ","0,00 "
20160620,0:02:05,123,120,763,413,769,"27,33 ","1,17 ",77,"0,32 ",26,9,"1,91 ","8,67 ","245,95 ","2,99 ",481,6,624,85,"3,33",21,"75,00 ","12,50 "
20160801,0:02:42,123,73,688,376,696,"28,77 ","3,02 ",106,"0,87 ",30,21,"5,04 ","16,54 ","604,18 ","2,89 ",588,3,603,112,"4,31",33,"66,67 ","100,00 "
20170715,0:02:46,123,79,375,203,378,"31,29 ","1,59 ",61,"0,50 ",19,6,"2,94 ","14,44 ","187,72 ","3,11 ",336,3,295,42,"3,33",11,"0,00 ","0,00 "
20160521,0:02:17,122,61,486,307,488,"57,86 ","0,82 ",54,"0,47 ",16,4,"1,83 ","9,32 ","231,45 ","3,09 ",391,1,418,63,"3,7",11,"400,00 ","0,00 "
20160817,0:02:09,121,89,618,408,621,"64,90 ","0,32 ",34,"0,21 ",8,2,"0,88 ","7,22 ","129,80 ","2,68 ",351,2,512,29,"3,37",4,"0,00 ","66,67 "
20160707,0:01:43,120,76,888,583,893,"49,27 ","0,45 ",60,"0,22 ",15,4,"2,32 ","9,95 ","197,08 ","4,21 ",603,3,807,56,"3,18",14,"66,67 ","66,67 "
20170729,0:02:09,120,90,400,176,405,"23,95 ","0,49 ",70,"0,12 ",29,2,"0,59 ","17,75 ","47,90 ","3,22 ",302,4,306,58,"2,93",2,"20,00 ","40,00 "
20160612,0:02:24,119,102,943,483,948,"32,74 ","1,79 ",144,"0,59 ",49,17,"2,30 ","10,22 ","556,60 ","3,76 ",747,7,830,156,"3,71",32,"54,55 ","109,09 "
20160318,0:02:28,118,53,431,280,434,"30,44 ","1,38 ",33,"0,42 ",18,6,"1,46 ","6,47 ","182,65 ","2,22 ",256,2,371,26,"3,64",7,"66,67 ","33,33 "
20160726,0:03:35,118,71,649,320,654,"56,23 ","1,07 ",169,"0,60 ",43,7,"2,82 ","22,68 ","393,64 ","2,81 ",621,5,562,189,"4,86",20,"100,00 ","0,00 "
20160803,0:03:07,118,90,614,438,617,"40,38 ","0,97 ",98,"0,39 ",28,6,"2,43 ","19,03 ","242,25 ","2,55 ",394,5,508,119,"4,1",12,"60,00 ","60,00 "
20160811,0:02:37,118,42,281,182,283,"30,20 ","2,47 ",45,"0,75 ",14,7,"3,24 ","16,60 ","211,41 ","2,87 ",182,2,229,32,"3,72",8,"250,00 ","100,00 "
20160528,0:02:10,117,73,560,347,566,"44,39 ","1,06 ",52,"0,47 ",14,6,"1,91 ","8,24 ","266,35 ","2,99 ",391,1,482,24,"3,41",13,"500,00 ","100,00 "
20160610,0:02:51,116,107,682,394,692,"33,04 ","4,48 ",66,"1,48 ",23,31,"6,45 ","8,00 ","1.024,20 ","3,18 ",427,3,555,57,"3,42",52,"75,00 ","25,00 "
20160622,0:02:11,116,77,599,335,602,"36,58 ","2,33 ",77,"0,85 ",22,14,"3,48 ","10,29 ","512,15 ","3,03 ",392,1,515,111,"3,55",26,"900,00 ","500,00 "
